[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   196.11%   623.3MiB / 7.69GiB   7.92%     283MB / 283MB    379MB / 5.17MB    69
db9262e097b8   spark-worker-1   227.43%   424.5MiB / 7.69GiB   5.39%     284MB / 283MB    188MB / 1.16MB    69
7a180f68804b   spark-driver     94.81%    431.3MiB / 7.69GiB   5.48%     619kB / 1.93MB   321MB / 1.2MB     80
95c485ee1bfd   spark-master     0.07%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   210.71%   655.2MiB / 7.69GiB   8.32%     283MB / 283MB    379MB / 5.17MB    70
db9262e097b8   spark-worker-1   213.59%   456.6MiB / 7.69GiB   5.80%     284MB / 283MB    188MB / 1.16MB    70
7a180f68804b   spark-driver     126.82%   474.5MiB / 7.69GiB   6.03%     619kB / 1.93MB   327MB / 1.2MB     80
95c485ee1bfd   spark-master     0.07%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   210.71%   655.2MiB / 7.69GiB   8.32%     283MB / 283MB    379MB / 5.17MB    70
db9262e097b8   spark-worker-1   213.59%   456.6MiB / 7.69GiB   5.80%     284MB / 283MB    188MB / 1.16MB    70
7a180f68804b   spark-driver     126.82%   474.5MiB / 7.69GiB   6.03%     619kB / 1.93MB   327MB / 1.2MB     80
95c485ee1bfd   spark-master     0.07%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   182.21%   738.7MiB / 7.69GiB   9.38%     283MB / 283MB    379MB / 5.17MB    83
db9262e097b8   spark-worker-1   202.89%   546.1MiB / 7.69GiB   6.93%     284MB / 283MB    188MB / 1.16MB    83
7a180f68804b   spark-driver     97.04%    488.3MiB / 7.69GiB   6.20%     625kB / 1.94MB   331MB / 1.2MB     85
95c485ee1bfd   spark-master     0.08%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   182.21%   738.7MiB / 7.69GiB   9.38%     283MB / 283MB    379MB / 5.17MB    83
db9262e097b8   spark-worker-1   202.89%   546.1MiB / 7.69GiB   6.93%     284MB / 283MB    188MB / 1.16MB    83
7a180f68804b   spark-driver     97.04%    488.3MiB / 7.69GiB   6.20%     625kB / 1.94MB   331MB / 1.2MB     85
95c485ee1bfd   spark-master     0.08%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   120.58%   763.1MiB / 7.69GiB   9.69%     283MB / 283MB    379MB / 5.17MB    92
db9262e097b8   spark-worker-1   116.00%   566.6MiB / 7.69GiB   7.19%     284MB / 283MB    188MB / 1.16MB    92
7a180f68804b   spark-driver     102.61%   524.5MiB / 7.69GiB   6.66%     635kB / 1.95MB   334MB / 1.2MB     85
95c485ee1bfd   spark-master     0.07%     146.7MiB / 7.69GiB   1.86%     126kB / 40.7kB   35.2MB / 32.8kB   45
