ffd9bf1f6a5f   spark-worker-5   92.01%    918.8MiB / 1GiB     89.73%    270MB / 251MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.47%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.56%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.05MB   95
11964334ba78   spark-worker-3   81.75%    916.2MiB / 1GiB     89.47%    228MB / 255MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   79.58%    973.5MiB / 1GiB     95.07%    241MB / 264MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.94%    859MiB / 1GiB       83.89%    254MB / 293MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   77.77%    936.1MiB / 1GiB     91.41%    289MB / 239MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   81.58%    907.2MiB / 1GiB     88.59%    258MB / 231MB   11.6MB / 42.7MB   111
ffd9bf1f6a5f   spark-worker-5   92.01%    918.8MiB / 1GiB     89.73%    270MB / 251MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.47%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.66%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.05MB   95
11964334ba78   spark-worker-3   81.20%    916.2MiB / 1GiB     89.47%    229MB / 256MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   79.58%    973.5MiB / 1GiB     95.07%    241MB / 264MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.94%    859MiB / 1GiB       83.89%    254MB / 293MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   77.77%    936.1MiB / 1GiB     91.41%    289MB / 239MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   82.24%    907.2MiB / 1GiB     88.59%    259MB / 232MB   11.6MB / 42.7MB   111
ffd9bf1f6a5f   spark-worker-5   91.20%    952.5MiB / 1GiB     93.02%    271MB / 252MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.66%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.05MB   95
11964334ba78   spark-worker-3   81.20%    916.2MiB / 1GiB     89.47%    229MB / 256MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   79.58%    973.5MiB / 1GiB     95.07%    241MB / 264MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.94%    859MiB / 1GiB       83.89%    254MB / 293MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   77.77%    936.1MiB / 1GiB     91.41%    289MB / 239MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   82.24%    907.2MiB / 1GiB     88.59%    259MB / 232MB   11.6MB / 42.7MB   111
ffd9bf1f6a5f   spark-worker-5   91.20%    952.5MiB / 1GiB     93.02%    271MB / 252MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.32%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.05MB   95
11964334ba78   spark-worker-3   81.05%    956.6MiB / 1GiB     93.42%    230MB / 257MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   80.88%    952.7MiB / 1GiB     93.04%    242MB / 265MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.96%    866.3MiB / 1GiB     84.60%    255MB / 294MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.48%    914.1MiB / 1GiB     89.27%    290MB / 240MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   88.00%    951.3MiB / 1GiB     92.90%    259MB / 233MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   77.24%    957.7MiB / 1GiB     93.52%    272MB / 253MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.32%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.05MB   95
11964334ba78   spark-worker-3   81.05%    956.6MiB / 1GiB     93.42%    230MB / 257MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   80.88%    952.7MiB / 1GiB     93.04%    242MB / 265MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.96%    866.3MiB / 1GiB     84.60%    255MB / 294MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.48%    914.1MiB / 1GiB     89.27%    290MB / 240MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   88.00%    951.3MiB / 1GiB     92.90%    259MB / 233MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   77.24%    957.7MiB / 1GiB     93.52%    272MB / 253MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 365kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.59%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   74.44%    925.7MiB / 1GiB     90.40%    231MB / 258MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   89.24%    914.6MiB / 1GiB     89.32%    243MB / 266MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   80.46%    912.1MiB / 1GiB     89.07%    256MB / 295MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   74.23%    877.9MiB / 1GiB     85.73%    291MB / 241MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   93.74%    943.5MiB / 1GiB     92.14%    260MB / 234MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   82.02%    921.2MiB / 1GiB     89.96%    273MB / 254MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.59%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   74.44%    925.7MiB / 1GiB     90.40%    231MB / 258MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   89.24%    914.6MiB / 1GiB     89.32%    243MB / 266MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   80.46%    912.1MiB / 1GiB     89.07%    256MB / 295MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   74.23%    877.9MiB / 1GiB     85.73%    291MB / 241MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   93.74%    943.5MiB / 1GiB     92.14%    260MB / 234MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   82.02%    921.2MiB / 1GiB     89.96%    273MB / 254MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.29%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   87.55%    916.4MiB / 1GiB     89.49%    232MB / 259MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   81.56%    914.5MiB / 1GiB     89.30%    244MB / 267MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   77.10%    878.3MiB / 1GiB     85.77%    258MB / 296MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   80.04%    877.5MiB / 1GiB     85.69%    292MB / 242MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.32%    919.4MiB / 1GiB     89.78%    261MB / 235MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   83.73%    919.2MiB / 1GiB     89.76%    274MB / 255MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.29%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   87.55%    916.4MiB / 1GiB     89.49%    232MB / 259MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   81.56%    914.5MiB / 1GiB     89.30%    244MB / 267MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   77.10%    878.3MiB / 1GiB     85.77%    258MB / 296MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   80.04%    877.5MiB / 1GiB     85.69%    292MB / 242MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.32%    919.4MiB / 1GiB     89.78%    261MB / 235MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   83.73%    919.2MiB / 1GiB     89.76%    274MB / 255MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.63%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   84.31%    916.4MiB / 1GiB     89.49%    233MB / 260MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   74.50%    914.5MiB / 1GiB     89.31%    245MB / 268MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   80.21%    874.2MiB / 1GiB     85.38%    259MB / 297MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   79.36%    877.5MiB / 1GiB     85.69%    293MB / 243MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.14%    919.4MiB / 1GiB     89.78%    262MB / 236MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   89.60%    919.2MiB / 1GiB     89.76%    275MB / 256MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.63%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   84.31%    916.4MiB / 1GiB     89.49%    233MB / 260MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   74.50%    914.5MiB / 1GiB     89.31%    245MB / 268MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   80.21%    874.2MiB / 1GiB     85.38%    259MB / 297MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   79.36%    877.5MiB / 1GiB     85.69%    293MB / 243MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.14%    919.4MiB / 1GiB     89.78%    262MB / 236MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   89.60%    919.2MiB / 1GiB     89.76%    275MB / 256MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.33%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   91.30%    916.4MiB / 1GiB     89.49%    234MB / 261MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   86.93%    929.7MiB / 1GiB     90.79%    246MB / 270MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   78.42%    874.2MiB / 1GiB     85.38%    260MB / 298MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   82.70%    899.1MiB / 1GiB     87.80%    294MB / 244MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   76.39%    919.4MiB / 1GiB     89.78%    263MB / 237MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   78.22%    925.7MiB / 1GiB     90.40%    276MB / 257MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.33%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   91.30%    916.4MiB / 1GiB     89.49%    234MB / 261MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   86.93%    929.7MiB / 1GiB     90.79%    246MB / 270MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   78.42%    874.2MiB / 1GiB     85.38%    260MB / 298MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   82.70%    899.1MiB / 1GiB     87.80%    294MB / 244MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   76.39%    919.4MiB / 1GiB     89.78%    263MB / 237MB   11.6MB / 42.9MB   111
ffd9bf1f6a5f   spark-worker-5   78.22%    925.7MiB / 1GiB     90.40%    276MB / 257MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.67%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   88.26%    979.6MiB / 1GiB     95.66%    234MB / 262MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   72.22%    933.7MiB / 1GiB     91.18%    247MB / 271MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.43%    880.5MiB / 1GiB     85.99%    261MB / 299MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   83.47%    905.8MiB / 1GiB     88.46%    295MB / 245MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   86.25%    954.4MiB / 1GiB     93.20%    264MB / 238MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   77.05%    922.9MiB / 1GiB     90.13%    277MB / 258MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.67%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   88.26%    979.6MiB / 1GiB     95.66%    234MB / 262MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   72.22%    933.7MiB / 1GiB     91.18%    247MB / 271MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.43%    880.5MiB / 1GiB     85.99%    261MB / 299MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   83.47%    905.8MiB / 1GiB     88.46%    295MB / 245MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   86.25%    954.4MiB / 1GiB     93.20%    264MB / 238MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   77.05%    922.9MiB / 1GiB     90.13%    277MB / 258MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.31%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   73.51%    959.7MiB / 1GiB     93.72%    235MB / 263MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   88.55%    909.8MiB / 1GiB     88.85%    248MB / 271MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   87.96%    920.8MiB / 1GiB     89.93%    262MB / 300MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   74.10%    880MiB / 1GiB       85.94%    296MB / 246MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   86.88%    923.4MiB / 1GiB     90.18%    265MB / 238MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   84.22%    904.6MiB / 1GiB     88.34%    278MB / 259MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.31%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   73.51%    959.7MiB / 1GiB     93.72%    235MB / 263MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   88.55%    909.8MiB / 1GiB     88.85%    248MB / 271MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   87.96%    920.8MiB / 1GiB     89.93%    262MB / 300MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   74.10%    880MiB / 1GiB       85.94%    296MB / 246MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   86.88%    923.4MiB / 1GiB     90.18%    265MB / 238MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   84.22%    904.6MiB / 1GiB     88.34%    278MB / 259MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.57%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   86.95%    920.5MiB / 1GiB     89.89%    236MB / 264MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   69.03%    908.2MiB / 1GiB     88.69%    249MB / 273MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   82.94%    903.4MiB / 1GiB     88.22%    263MB / 302MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   83.34%    877.6MiB / 1GiB     85.71%    297MB / 247MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   76.38%    919.4MiB / 1GiB     89.78%    266MB / 239MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   89.81%    902.2MiB / 1GiB     88.11%    279MB / 260MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.57%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   86.95%    920.5MiB / 1GiB     89.89%    236MB / 264MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   69.03%    908.2MiB / 1GiB     88.69%    249MB / 273MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   82.94%    903.4MiB / 1GiB     88.22%    263MB / 302MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   83.34%    877.6MiB / 1GiB     85.71%    297MB / 247MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   76.38%    919.4MiB / 1GiB     89.78%    266MB / 239MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   89.81%    902.2MiB / 1GiB     88.11%    279MB / 260MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.47%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   75.92%    920.4MiB / 1GiB     89.88%    237MB / 265MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   85.05%    908.2MiB / 1GiB     88.69%    251MB / 274MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   85.62%    858.7MiB / 1GiB     83.86%    264MB / 303MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   81.63%    877.6MiB / 1GiB     85.71%    299MB / 248MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   75.42%    919.4MiB / 1GiB     89.78%    266MB / 240MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   91.30%    902.2MiB / 1GiB     88.11%    280MB / 261MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.47%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   75.92%    920.4MiB / 1GiB     89.88%    237MB / 265MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   85.05%    908.2MiB / 1GiB     88.69%    251MB / 274MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   85.62%    858.7MiB / 1GiB     83.86%    264MB / 303MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   81.63%    877.6MiB / 1GiB     85.71%    299MB / 248MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   75.42%    919.4MiB / 1GiB     89.78%    266MB / 240MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   91.30%    902.2MiB / 1GiB     88.11%    280MB / 261MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.49%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   79.71%    920.4MiB / 1GiB     89.88%    238MB / 266MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   84.17%    916.3MiB / 1GiB     89.48%    252MB / 275MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.94%    858.7MiB / 1GiB     83.86%    265MB / 304MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.02%    877.7MiB / 1GiB     85.71%    300MB / 250MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.11%    919.4MiB / 1GiB     89.78%    267MB / 241MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   86.34%    902.2MiB / 1GiB     88.11%    281MB / 262MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.49%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   79.71%    920.4MiB / 1GiB     89.88%    238MB / 266MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   84.17%    916.3MiB / 1GiB     89.48%    252MB / 275MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   81.94%    858.7MiB / 1GiB     83.86%    265MB / 304MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.02%    877.7MiB / 1GiB     85.71%    300MB / 250MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   84.11%    919.4MiB / 1GiB     89.78%    267MB / 241MB   11.6MB / 43.1MB   111
ffd9bf1f6a5f   spark-worker-5   86.34%    902.2MiB / 1GiB     88.11%    281MB / 262MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.32%     588.5MiB / 1GiB     57.47%    17MB / 3.82MB   3.08MB / 1.06MB   95
11964334ba78   spark-worker-3   92.08%    954.4MiB / 1GiB     93.20%    239MB / 267MB   4.19MB / 46.8MB   110
0f3921b142f1   spark-worker-1   77.48%    949.3MiB / 1GiB     92.71%    253MB / 276MB   913kB / 47.9MB    110
32b8509ddfd9   spark-worker-6   71.57%    862.7MiB / 1GiB     84.25%    266MB / 305MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   75.12%    915.2MiB / 1GiB     89.38%    300MB / 250MB   60.1MB / 183MB    110
67845b7d52e2   spark-worker-4   89.52%    946.8MiB / 1GiB     92.46%    268MB / 242MB   11.6MB / 43.3MB   111
ffd9bf1f6a5f   spark-worker-5   83.38%    971.1MiB / 1GiB     94.83%    282MB / 263MB   15.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.08%     164.8MiB / 1GiB     16.09%    309kB / 103kB   1.25MB / 381kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
